Date,Open,High,Low,Close,Adj Close,Volume
2021-11-03,864.000000,869.900024,843.000000,849.000000,823.081665,3288759
2021-11-04,855.750000,875.000000,853.000000,872.849976,846.203613,973315
2021-11-08,878.000000,878.250000,854.299988,859.500000,833.261169,4481883
2021-11-09,864.000000,905.400024,862.599976,892.150024,864.914429,15376349
2021-11-10,905.900024,925.000000,895.000000,919.650024,891.574890,17083220
2021-11-11,918.950012,928.799988,911.000000,924.750000,896.519287,4935551
2021-11-12,934.000000,939.500000,925.000000,937.799988,909.170776,6239600
2021-11-15,935.000000,948.549988,921.099976,928.400024,900.057800,3757546
2021-11-16,928.400024,965.950012,925.549988,960.299988,930.983887,7368780
2021-11-17,959.950012,979.000000,947.250000,954.450012,925.312561,5416608
2021-11-18,955.000000,955.000000,918.200012,923.700012,895.501282,3463426
2021-11-22,926.400024,930.250000,893.700012,900.849976,873.348816,3731367
2021-11-23,897.849976,908.500000,893.599976,901.349976,873.833618,3195288
2021-11-24,907.700012,907.700012,890.000000,893.200012,865.932373,2708554
2021-11-25,890.900024,898.900024,883.500000,891.200012,863.993408,2288825
2021-11-26,885.000000,885.000000,843.000000,853.750000,827.686707,3934155
2021-11-29,845.200012,867.799988,828.349976,850.799988,824.826721,3936245
2021-11-30,850.799988,860.799988,828.549988,835.500000,809.993896,6067618
2021-12-01,836.000000,842.700012,823.250000,834.700012,809.218262,5121634
2021-12-02,835.799988,859.950012,835.049988,849.549988,823.614929,4677008
2021-12-03,848.950012,855.599976,833.950012,836.950012,811.399597,2933597
2021-12-06,838.000000,840.599976,820.049988,822.150024,797.051392,1552749
2021-12-07,826.500000,833.650024,822.500000,825.950012,800.735352,1976433
2021-12-08,834.500000,843.700012,826.950012,840.750000,815.083618,2346456
2021-12-09,857.400024,857.400024,836.000000,851.099976,825.117615,4078098
2021-12-10,850.099976,868.599976,850.099976,859.700012,833.455078,3434165
2021-12-13,868.950012,868.950012,839.700012,843.099976,817.361816,2683048
2021-12-14,840.000000,841.950012,826.000000,836.849976,811.302612,1979863
2021-12-15,844.000000,853.700012,838.200012,846.200012,820.367249,3208613
2021-12-16,852.900024,862.250000,846.200012,853.299988,827.250488,3965285
2021-12-17,848.000000,852.250000,830.000000,834.599976,809.121277,2675800
2021-12-20,826.000000,830.000000,797.000000,814.299988,789.441040,2907378
2021-12-21,822.400024,827.000000,807.500000,812.200012,787.405151,1973119
2021-12-22,818.799988,827.200012,811.000000,818.700012,793.706726,1979912
2021-12-23,824.900024,833.799988,822.750000,826.849976,801.607910,1495208
2021-12-24,831.000000,832.049988,808.000000,812.650024,787.841431,1071730
2021-12-27,808.000000,823.150024,806.950012,818.549988,793.561279,1492196
2021-12-28,824.000000,840.000000,819.049988,838.700012,813.096130,1677680
2021-12-29,843.450012,843.450012,830.849976,832.700012,807.279358,1575343
2021-12-30,843.000000,843.000000,827.150024,829.299988,803.983093,1874659
2021-12-31,834.799988,845.000000,830.200012,837.150024,811.593506,1528983
2022-01-03,835.000000,840.000000,826.299988,829.799988,804.467834,1537088
2022-01-04,837.950012,842.000000,825.650024,831.849976,806.455200,1886453
2022-01-05,830.000000,847.000000,830.000000,839.500000,813.871765,2634010
2022-01-06,839.000000,842.250000,827.500000,839.849976,814.211060,2962301
2022-01-07,841.000000,849.750000,822.500000,829.000000,803.692261,2531717
2022-01-10,835.950012,846.750000,829.700012,841.950012,816.246948,3403434
2022-01-11,842.000000,848.750000,835.549988,841.400024,815.713745,2117911
2022-01-12,846.799988,884.200012,842.500000,880.549988,853.668518,9022415
2022-01-13,880.549988,909.500000,868.000000,896.000000,868.646851,5658001
2022-01-14,889.799988,895.950012,879.650024,881.200012,854.298767,2027852
2022-01-17,884.200012,904.000000,882.650024,900.799988,873.300354,3617269
2022-01-18,902.000000,910.099976,888.299988,892.150024,864.914429,3468168
2022-01-19,908.950012,908.950012,880.799988,894.400024,867.095764,4215758
2022-01-20,896.000000,897.599976,872.849976,880.500000,853.620117,2486026
2022-01-21,875.799988,884.900024,865.200012,875.200012,848.481873,1872843
2022-01-24,871.200012,878.349976,848.049988,854.700012,828.607727,3386669
2022-01-25,846.099976,858.250000,845.250000,854.500000,828.413818,4742388
2022-01-27,845.599976,862.849976,841.200012,858.049988,831.855469,2927566
2022-01-28,864.400024,896.000000,860.400024,869.650024,843.101379,4208702
2022-01-31,878.900024,888.849976,872.099976,885.799988,858.758240,2335040
2022-02-01,892.000000,894.700012,864.200012,869.700012,843.149780,2921070
2022-02-02,875.700012,880.299988,865.150024,869.349976,842.810425,1341479
2022-02-03,868.000000,882.400024,852.150024,856.200012,830.061890,2630289
2022-02-04,861.400024,861.400024,836.150024,841.700012,816.004639,2080640
2022-02-07,841.000000,844.700012,822.200012,829.500000,804.176941,1801701
2022-02-08,830.000000,837.700012,817.150024,832.049988,806.649170,2729631
2022-02-09,838.000000,845.950012,833.150024,840.200012,814.550354,2165223
2022-02-10,844.000000,857.750000,830.150024,853.049988,827.008057,6949276
2022-02-11,853.000000,861.950012,835.599976,853.650024,827.589722,5146850
2022-02-14,841.750000,845.400024,780.700012,825.049988,799.862854,4202165
2022-02-15,828.000000,858.000000,820.400024,854.599976,828.510681,2728328
2022-02-16,854.599976,878.500000,854.599976,864.250000,837.866150,4401342
2022-02-17,872.000000,877.299988,859.000000,862.250000,835.927246,2041741
2022-02-18,857.200012,869.750000,847.150024,852.000000,825.990112,1616856
2022-02-21,845.200012,850.500000,832.000000,841.099976,815.422791,2255753
2022-02-22,827.000000,856.000000,823.349976,853.250000,827.201965,2768989
2022-02-23,856.000000,869.700012,845.700012,850.299988,824.341980,2265060
2022-02-24,818.099976,831.900024,790.500000,795.799988,771.505798,5677898
2022-02-25,812.700012,825.000000,802.000000,807.599976,782.945557,3470318
2022-02-28,807.000000,807.000000,786.750000,790.849976,766.706909,5026913
2022-03-02,785.500000,810.750000,769.000000,778.349976,754.588501,5779175
2022-03-03,792.000000,793.150024,760.049988,762.049988,738.786133,2763929
2022-03-04,750.000000,756.000000,730.000000,732.299988,709.944336,4829850
2022-03-07,719.849976,719.849976,681.750000,690.549988,669.468872,7008637
2022-03-08,690.549988,703.049988,671.150024,700.650024,679.260559,4000294
2022-03-09,705.000000,739.900024,700.000000,734.849976,712.416504,5490287
2022-03-10,761.950012,762.500000,735.000000,738.849976,716.294373,4064470
2022-03-11,734.000000,741.799988,728.700012,734.799988,712.368042,2364792
2022-03-14,734.799988,746.000000,725.450012,743.200012,720.511536,3563695
2022-03-15,745.000000,769.200012,745.000000,761.200012,737.962097,4811450
2022-03-16,768.849976,776.000000,765.000000,773.650024,750.032043,2277631
2022-03-17,785.000000,799.900024,777.000000,794.400024,770.148621,3787641
2022-03-21,789.599976,791.099976,780.099976,783.500000,759.581299,3008019
2022-03-22,783.000000,789.049988,769.000000,785.599976,761.617188,5436875
2022-03-23,790.000000,794.200012,772.099976,774.099976,750.468262,3277274
2022-03-24,773.700012,780.000000,762.650024,765.650024,742.276184,2248114
2022-03-25,773.000000,773.000000,758.200012,764.750000,741.403687,3148869
2022-03-28,764.900024,772.700012,751.299988,769.250000,745.766296,4719388
2022-03-29,771.000000,783.000000,770.700012,773.349976,749.741150,3519610
2022-03-30,779.299988,795.000000,775.900024,793.349976,769.130554,4407033
2022-03-31,798.000000,813.000000,798.000000,806.549988,781.927551,7059986
2022-04-01,811.000000,829.500000,807.700012,826.549988,801.317017,3406177
2022-04-04,818.000000,836.000000,810.000000,833.700012,808.248840,4163250
2022-04-05,837.000000,852.000000,833.700012,836.549988,811.011841,2669967
2022-04-06,838.700012,838.700012,822.950012,827.849976,802.577332,2049292
2022-04-07,826.000000,840.299988,822.299988,834.299988,808.830444,2913537
2022-04-08,830.000000,860.650024,827.049988,857.400024,831.225281,4145522
2022-04-11,854.950012,861.349976,846.200012,856.849976,830.692078,2922901
2022-04-12,850.000000,867.400024,843.299988,860.799988,834.521423,2961076
2022-04-13,862.500000,875.000000,862.349976,866.099976,839.659668,3695363
2022-04-18,866.099976,876.000000,858.099976,874.099976,847.415405,3076843
2022-04-19,878.099976,887.799988,865.099976,872.500000,845.864319,3301212
2022-04-20,873.450012,889.900024,873.450012,881.250000,854.347168,2208791
2022-04-21,881.250000,914.000000,880.750000,911.000000,883.188965,3206906
2022-04-22,903.799988,927.049988,889.049988,920.650024,892.544434,4924905
2022-04-25,914.349976,928.000000,895.099976,904.000000,876.402649,5476626
2022-04-26,906.599976,942.900024,906.599976,940.150024,911.449097,6384561
2022-04-27,930.000000,940.700012,922.950012,926.849976,898.555115,3154605
2022-04-28,945.000000,945.000000,918.500000,922.900024,894.725647,2869224
2022-04-29,928.900024,939.250000,918.000000,922.099976,893.950134,3467791
2022-05-02,915.000000,933.700012,909.700012,921.349976,893.222961,2740823
2022-05-04,917.900024,923.950012,891.049988,896.099976,868.743835,2408261
2022-05-05,910.000000,921.000000,895.650024,899.049988,871.603760,2690817
2022-05-06,890.000000,914.799988,887.299988,893.849976,866.562500,4247088
2022-05-09,880.000000,901.900024,875.000000,895.299988,867.968262,1790691
2022-05-10,895.299988,910.950012,884.099976,888.349976,861.230347,2436623
2022-05-11,888.599976,898.400024,876.500000,887.049988,859.970093,3048794
2022-05-12,884.900024,889.000000,853.700012,865.250000,838.835632,4908042
2022-05-13,879.799988,905.000000,870.099976,889.500000,862.345337,4956950
2022-05-16,895.000000,908.900024,892.700012,903.349976,875.772522,2856221
2022-05-17,907.000000,917.000000,898.150024,910.799988,882.995117,3469290
2022-05-18,910.000000,922.750000,905.200012,913.299988,885.418701,3203522
2022-05-19,901.000000,913.000000,880.150024,882.549988,855.607483,2658159
2022-05-20,896.900024,911.349976,888.650024,903.799988,876.208740,3426756
2022-05-23,911.000000,943.450012,910.250000,941.900024,913.145691,6613972
2022-05-24,949.000000,960.400024,943.099976,946.849976,917.944519,4546511
2022-05-25,953.799988,953.799988,923.349976,928.400024,900.057800,1363358
2022-05-26,930.099976,933.500000,914.799988,929.799988,901.415039,2384886
2022-05-27,940.000000,958.000000,923.000000,952.849976,923.761353,3269005
2022-05-30,972.250000,1011.750000,957.049988,998.349976,967.872314,11690785
2022-05-31,997.950012,1043.000000,992.000000,1034.349976,1002.773315,13301109
2022-06-01,1035.000000,1057.250000,1014.799988,1047.349976,1015.376465,7889745
2022-06-02,1044.949951,1057.949951,1035.000000,1044.550049,1012.662048,4081658
2022-06-03,1050.099976,1056.550049,1025.699951,1028.650024,997.247375,2660682
2022-06-06,1028.000000,1048.599976,1018.000000,1035.949951,1004.324402,3443406
2022-06-07,1034.800049,1045.000000,1018.099976,1042.550049,1010.723022,2162861
2022-06-08,1056.949951,1056.949951,1034.250000,1045.000000,1013.098145,4293398
2022-06-09,1036.000000,1049.300049,1032.000000,1045.099976,1013.195190,2757706
2022-06-10,1033.000000,1043.500000,1026.599976,1036.500000,1004.857727,2425545
2022-06-13,1023.650024,1029.000000,998.549988,1004.299988,973.640686,4047155
2022-06-14,1000.000000,1025.000000,999.049988,1019.250000,988.134338,3614327
2022-06-15,1024.650024,1039.300049,1020.000000,1025.500000,994.193542,3333753
2022-06-16,1037.699951,1037.699951,997.000000,1005.250000,974.561707,3255301
2022-06-17,1000.000000,1007.950012,983.150024,997.650024,967.193726,5318310
2022-06-20,1005.000000,1008.000000,979.099976,982.700012,952.700195,3722583
2022-06-21,982.700012,1004.750000,981.799988,997.950012,967.484558,6263423
2022-06-22,995.150024,1003.950012,972.650024,983.799988,953.766479,2629024
2022-06-23,986.000000,1031.599976,985.200012,1027.699951,996.326294,7303072
2022-06-24,1036.900024,1074.500000,1031.599976,1072.050049,1039.322388,7273273
2022-06-27,1089.800049,1095.000000,1072.050049,1082.699951,1049.647339,6316257
2022-06-28,1082.000000,1121.449951,1079.449951,1112.000000,1078.052856,11020641
2022-06-29,1106.000000,1115.449951,1090.699951,1111.750000,1077.810425,5052023
2022-06-30,1109.300049,1117.500000,1088.050049,1093.150024,1059.778320,4165189
2022-07-01,1092.400024,1113.349976,1064.000000,1107.349976,1073.544922,2839545
2022-07-04,1101.000000,1102.000000,1079.400024,1091.199951,1057.887817,2784613
2022-07-05,1091.000000,1102.000000,1078.000000,1081.949951,1048.920044,3675577
2022-07-06,1082.699951,1112.000000,1080.599976,1104.550049,1070.830444,4957228
2022-07-07,1119.000000,1138.949951,1114.599976,1133.300049,1098.702637,4917004
2022-07-08,1184.949951,1194.900024,1126.150024,1133.599976,1098.993408,10482265
2022-07-11,1128.949951,1167.900024,1122.650024,1165.050049,1129.483398,4520273
2022-07-12,1164.000000,1164.449951,1142.000000,1146.650024,1111.645142,2452632
2022-07-13,1153.199951,1156.500000,1138.099976,1140.349976,1105.537354,3379695
2022-07-14,1134.800049,1151.349976,1131.199951,1142.650024,1119.102051,2423203
2022-07-15,1143.000000,1175.900024,1140.400024,1172.500000,1148.336792,3879759
2022-07-18,1179.500000,1179.500000,1159.250000,1163.400024,1139.424438,3480683
2022-07-19,1161.900024,1189.500000,1161.000000,1186.250000,1161.803467,4056414
2022-07-20,1195.000000,1195.000000,1162.500000,1165.650024,1141.628052,3028752
2022-07-21,1167.099976,1180.000000,1164.800049,1175.150024,1150.932251,2062279
2022-07-22,1180.000000,1185.900024,1170.300049,1181.099976,1156.759644,1983433
2022-07-25,1185.000000,1185.000000,1132.000000,1135.849976,1112.442017,4380502
2022-07-26,1134.000000,1146.000000,1125.150024,1136.000000,1112.589111,2598868
2022-07-27,1140.000000,1150.300049,1126.800049,1138.099976,1114.645752,1647876
2022-07-28,1142.099976,1152.000000,1135.349976,1149.150024,1125.468018,1929675
2022-07-29,1158.800049,1184.199951,1153.250000,1164.449951,1140.452759,2230572
2022-08-01,1189.400024,1248.699951,1184.250000,1237.750000,1212.242188,12673841
2022-08-02,1237.699951,1259.750000,1226.199951,1254.500000,1228.646851,5626351
2022-08-03,1259.949951,1259.949951,1231.000000,1253.699951,1227.863403,3820503
2022-08-04,1264.900024,1265.000000,1239.050049,1261.800049,1235.796631,3075648
2022-08-05,1278.199951,1278.500000,1231.250000,1235.900024,1210.430298,5766297
2022-08-08,1245.000000,1280.000000,1242.650024,1276.699951,1250.389404,5412651
2022-08-10,1277.000000,1279.699951,1260.250000,1268.050049,1241.917725,2530492
2022-08-11,1277.000000,1278.949951,1254.000000,1266.199951,1240.105835,3077633
2022-08-12,1265.000000,1268.900024,1249.300049,1259.449951,1233.494873,3355489
2022-08-16,1280.599976,1298.699951,1274.650024,1288.300049,1261.750366,4085782
2022-08-17,1294.000000,1294.000000,1270.050049,1274.250000,1247.989990,2197165
2022-08-18,1274.000000,1278.349976,1254.699951,1261.150024,1235.159912,2659857
2022-08-19,1270.000000,1272.650024,1235.500000,1239.400024,1213.858154,2513148
2022-08-22,1239.400024,1247.400024,1219.050049,1226.699951,1201.419800,2443323
2022-08-23,1219.949951,1277.000000,1218.000000,1273.099976,1246.863525,4449168
2022-08-24,1274.949951,1283.500000,1261.000000,1268.300049,1242.162598,2570071
2022-08-25,1274.000000,1277.449951,1256.699951,1259.650024,1233.690796,1769049
2022-08-26,1279.900024,1299.000000,1268.800049,1274.650024,1248.381714,4325600
2022-08-29,1249.000000,1280.800049,1242.150024,1276.800049,1250.487427,2554692
2022-08-30,1284.000000,1315.000000,1284.000000,1308.699951,1281.729858,5078317
2022-09-01,1280.000000,1325.699951,1280.000000,1312.050049,1285.010986,4913035
2022-09-02,1318.650024,1330.650024,1311.199951,1315.949951,1288.830566,2316436
2022-09-05,1319.000000,1324.449951,1301.099976,1320.550049,1293.335815,2271837
2022-09-06,1325.000000,1327.000000,1300.599976,1306.400024,1279.477417,1930221
2022-09-07,1291.000000,1311.949951,1281.199951,1289.699951,1263.121460,3162428
2022-09-08,1305.000000,1331.949951,1302.000000,1321.900024,1294.657959,4026323
2022-09-09,1338.000000,1338.000000,1294.050049,1301.250000,1274.433594,3415016
2022-09-12,1308.000000,1315.599976,1295.000000,1297.050049,1270.320190,3077887
2022-09-13,1309.949951,1309.949951,1291.000000,1299.849976,1273.062256,2460291
2022-09-14,1283.949951,1313.849976,1280.000000,1298.050049,1271.299561,2955136
2022-09-15,1305.000000,1314.250000,1289.050049,1297.050049,1270.320190,2555055
2022-09-16,1291.250000,1297.000000,1234.500000,1250.099976,1224.337524,9047956
2022-09-19,1259.900024,1298.449951,1250.099976,1288.650024,1262.093140,4476773
2022-09-20,1300.000000,1312.000000,1296.550049,1302.949951,1276.098511,3780649
2022-09-21,1308.949951,1323.000000,1293.599976,1306.650024,1279.722290,2887754
2022-09-22,1297.000000,1320.550049,1293.000000,1310.400024,1283.394897,2010645
2022-09-23,1305.000000,1318.099976,1261.000000,1272.300049,1246.080200,4639618
2022-09-26,1250.000000,1258.949951,1216.300049,1236.400024,1210.919922,3345338
2022-09-27,1242.599976,1252.900024,1221.199951,1235.750000,1210.283325,3588217
2022-09-28,1233.099976,1261.750000,1211.250000,1242.400024,1216.796387,3361451
2022-09-29,1255.000000,1267.949951,1245.699951,1258.349976,1232.417603,3474302
2022-09-30,1256.949951,1282.699951,1233.050049,1268.199951,1242.064453,3320684
2022-10-03,1269.949951,1276.099976,1242.050049,1251.349976,1225.561768,3150821
2022-10-04,1265.000000,1277.949951,1255.000000,1260.349976,1234.376343,3011962
2022-10-06,1268.000000,1277.000000,1254.500000,1256.900024,1230.997559,3531469
2022-10-07,1260.000000,1261.949951,1232.949951,1238.849976,1213.319458,3501889
2022-10-10,1234.000000,1246.550049,1218.000000,1243.000000,1217.383911,2230590
2022-10-11,1249.250000,1249.250000,1225.500000,1229.550049,1204.211182,1569478
2022-10-12,1235.650024,1259.349976,1230.099976,1247.900024,1222.182983,2884899
2022-10-13,1255.000000,1274.150024,1240.500000,1248.199951,1222.476685,2137351
2022-10-14,1267.750000,1272.000000,1228.000000,1230.300049,1204.945679,1696759
2022-10-17,1227.000000,1238.750000,1196.500000,1230.000000,1204.651855,2158727
2022-10-18,1236.150024,1267.349976,1233.500000,1253.800049,1227.961426,2722206
2022-10-19,1259.949951,1264.800049,1244.000000,1248.400024,1222.672607,1449579
2022-10-20,1241.199951,1254.000000,1223.550049,1250.000000,1224.239746,1831346
2022-10-21,1253.099976,1268.900024,1244.150024,1256.750000,1230.850586,1750934
2022-10-24,1261.000000,1278.000000,1261.000000,1270.949951,1244.757813,318933
2022-10-25,1270.949951,1283.849976,1259.599976,1281.400024,1254.992676,2809493
2022-10-27,1283.300049,1299.849976,1279.050049,1294.150024,1267.479858,3279938
2022-10-28,1300.650024,1315.900024,1290.000000,1311.650024,1284.619141,2111224
2022-10-31,1318.250000,1358.500000,1316.599976,1348.599976,1320.807739,4306893
2022-11-01,1361.000000,1366.550049,1349.349976,1354.050049,1326.145386,3405472
2022-11-02,1354.050049,1361.000000,1338.599976,1352.349976,1324.480347,2298917
2022-11-03,1340.000000,1355.000000,1328.550049,1335.400024,1307.879761,1931917
2022-11-04,1338.000000,1352.000000,1331.000000,1338.300049,1310.720093,2204968
2022-11-07,1345.000000,1355.599976,1336.599976,1351.300049,1323.452148,2599224
2022-11-09,1364.849976,1364.849976,1331.000000,1337.550049,1309.985474,2459869
2022-11-10,1339.000000,1339.000000,1290.599976,1298.199951,1271.446289,2792546
2022-11-11,1305.099976,1318.750000,1278.550049,1287.099976,1260.575073,5308986
2022-11-14,1304.000000,1309.699951,1268.050049,1278.150024,1251.809570,3794391
2022-11-15,1284.550049,1296.300049,1275.250000,1291.699951,1265.080322,3192070
2022-11-16,1288.949951,1295.000000,1276.000000,1286.699951,1260.183350,2478281
2022-11-17,1280.199951,1285.000000,1254.150024,1259.349976,1233.396973,2319979
2022-11-18,1250.050049,1255.949951,1217.250000,1227.150024,1201.860596,4525364
2022-11-21,1218.000000,1234.900024,1202.000000,1218.250000,1193.143921,4120736
2022-11-22,1220.650024,1235.449951,1215.949951,1228.449951,1203.133789,2469455
2022-11-23,1234.599976,1240.349976,1224.000000,1235.699951,1210.234375,2396267
2022-11-24,1241.900024,1257.000000,1238.650024,1254.050049,1228.206299,2133523
2022-11-25,1258.000000,1267.699951,1246.000000,1260.800049,1234.817261,1370326
2022-11-28,1258.900024,1272.000000,1246.000000,1250.699951,1224.925293,2126619
2022-11-29,1256.000000,1265.000000,1248.550049,1257.099976,1231.193359,2435651
2022-11-30,1262.099976,1316.000000,1257.650024,1305.599976,1278.693848,7536690
2022-12-01,1315.000000,1316.949951,1288.000000,1293.449951,1266.794189,2613761
2022-12-02,1286.449951,1293.800049,1260.000000,1264.599976,1238.538818,2892150
2022-12-05,1269.449951,1269.449951,1252.599976,1259.800049,1233.837769,2764806
2022-12-06,1248.500000,1265.449951,1248.500000,1263.050049,1237.020752,1686075
2022-12-07,1262.000000,1268.900024,1252.400024,1266.599976,1240.497559,1731982
2022-12-08,1272.949951,1282.000000,1269.500000,1274.349976,1248.087769,1906386
2022-12-09,1281.500000,1284.650024,1256.500000,1265.400024,1239.322388,1308941
2022-12-12,1263.900024,1277.300049,1256.500000,1264.000000,1237.951172,1723401
2022-12-13,1268.000000,1285.949951,1267.000000,1283.349976,1256.902466,2164600
2022-12-14,1287.000000,1291.000000,1276.449951,1286.449951,1259.938477,1436837
2022-12-15,1285.900024,1293.500000,1281.750000,1286.949951,1260.428223,2417555
2022-12-16,1277.949951,1287.000000,1250.000000,1251.599976,1225.806641,2136354
2022-12-19,1250.900024,1294.900024,1245.050049,1290.650024,1264.052002,2767603
2022-12-20,1287.949951,1288.000000,1263.099976,1275.250000,1248.969360,1286604
2022-12-21,1279.900024,1284.500000,1258.500000,1265.699951,1239.616089,1251993
2022-12-22,1265.699951,1277.650024,1229.300049,1233.949951,1208.520386,1557590
2022-12-23,1220.000000,1230.000000,1208.000000,1224.599976,1199.363037,1913648
2022-12-26,1224.599976,1247.400024,1216.300049,1237.050049,1211.556519,1677560
2022-12-27,1243.250000,1248.500000,1223.949951,1234.250000,1208.814331,1304940
2022-12-28,1229.849976,1255.000000,1225.000000,1252.349976,1226.541260,1959508
2022-12-29,1247.699951,1267.599976,1238.550049,1262.349976,1236.335083,1289676
2022-12-30,1265.349976,1265.349976,1245.000000,1249.199951,1223.456177,1372710
2023-01-02,1251.000000,1271.000000,1242.599976,1262.849976,1236.824829,1718385
2023-01-03,1263.000000,1265.000000,1246.699951,1249.300049,1223.554199,1510751
2023-01-04,1252.349976,1255.800049,1231.000000,1236.199951,1210.723999,1344532
2023-01-05,1240.000000,1255.000000,1231.000000,1252.650024,1226.835083,2745160
2023-01-06,1252.650024,1274.949951,1248.150024,1264.900024,1238.832642,2214972
2023-01-09,1272.949951,1313.900024,1271.650024,1310.349976,1283.346069,3634805
2023-01-10,1310.500000,1326.400024,1305.750000,1314.900024,1287.802246,3139930
2023-01-11,1315.500000,1320.000000,1300.500000,1312.599976,1285.549561,2041750
2023-01-12,1316.000000,1327.000000,1310.000000,1319.900024,1292.699219,2448619
2023-01-13,1325.000000,1337.000000,1311.599976,1328.150024,1300.779175,2600139
2023-01-16,1333.000000,1335.250000,1302.949951,1315.599976,1288.487793,1651972
2023-01-17,1318.949951,1323.849976,1304.099976,1320.849976,1293.629639,1607137
2023-01-18,1320.349976,1325.000000,1308.099976,1322.150024,1294.902832,1179938
2023-01-19,1317.599976,1328.699951,1312.300049,1319.550049,1292.356445,2066881
2023-01-20,1324.050049,1325.000000,1311.650024,1314.750000,1287.655396,1332666
2023-01-23,1321.349976,1345.949951,1312.300049,1328.449951,1301.072998,1681075
2023-01-24,1335.099976,1335.099976,1321.050049,1323.900024,1296.616699,1408040
2023-01-25,1324.900024,1332.000000,1306.050049,1311.500000,1284.472290,1359090
2023-01-27,1318.099976,1339.800049,1286.650024,1320.199951,1292.992920,1914769
2023-01-30,1320.099976,1342.000000,1305.000000,1331.599976,1304.158081,2402331
2023-01-31,1350.300049,1385.500000,1335.300049,1378.750000,1350.336426,5265862
2023-02-01,1386.550049,1390.000000,1322.000000,1352.050049,1324.186646,3010838
2023-02-02,1348.050049,1378.199951,1330.500000,1352.400024,1324.529419,2029111
2023-02-03,1359.199951,1391.949951,1350.550049,1388.000000,1359.395752,1803085
2023-02-06,1391.900024,1391.900024,1360.000000,1376.000000,1347.643066,1504382
2023-02-07,1382.900024,1385.000000,1361.000000,1366.699951,1338.534668,1413825
2023-02-08,1373.550049,1380.000000,1360.000000,1373.050049,1344.753906,1241238
2023-02-09,1372.000000,1386.000000,1363.000000,1372.199951,1343.921265,1866387
2023-02-10,1378.550049,1386.949951,1350.800049,1365.449951,1337.310425,3282665
2023-02-13,1375.000000,1384.000000,1325.050049,1353.000000,1325.117065,4401219
2023-02-14,1358.000000,1377.000000,1350.000000,1363.150024,1335.057861,2373179
2023-02-15,1364.199951,1383.150024,1360.050049,1379.349976,1350.923950,2007214
2023-02-16,1380.099976,1397.000000,1363.199951,1368.150024,1339.954834,2646301
2023-02-17,1359.949951,1372.550049,1332.300049,1341.500000,1313.854004,2150027
2023-02-20,1342.099976,1354.949951,1332.599976,1346.250000,1318.506104,1497314
2023-02-21,1354.500000,1362.400024,1341.000000,1351.849976,1323.990723,2118816
2023-02-22,1346.900024,1352.849976,1311.150024,1319.750000,1292.552246,2196484
2023-02-23,1325.250000,1326.250000,1305.000000,1313.949951,1286.871704,1847879
2023-02-24,1320.199951,1320.550049,1278.199951,1280.199951,1253.817383,2824384
2023-02-27,1270.050049,1285.400024,1248.400024,1257.400024,1231.487183,2019964
2023-02-28,1263.699951,1293.250000,1260.000000,1269.599976,1243.435791,3407211
2023-03-01,1275.949951,1305.550049,1269.050049,1272.150024,1245.933228,2338935
2023-03-02,1278.550049,1278.550049,1250.000000,1251.550049,1225.757690,1563750
2023-03-03,1257.900024,1276.949951,1253.250000,1268.599976,1242.456421,1493291
2023-03-06,1269.550049,1284.250000,1268.000000,1270.449951,1244.268188,1570410
2023-03-08,1270.000000,1291.949951,1258.300049,1289.949951,1263.366333,2370800
2023-03-09,1291.000000,1294.800049,1244.949951,1248.150024,1222.427856,3596577
2023-03-10,1249.000000,1256.699951,1225.349976,1226.699951,1201.419800,2664696
2023-03-13,1222.699951,1231.000000,1182.449951,1193.449951,1168.854980,3842775
2023-03-14,1192.300049,1192.400024,1156.849976,1160.800049,1136.877930,5379592
2023-03-15,1167.000000,1174.400024,1153.199951,1160.349976,1136.437134,2226887
2023-03-16,1160.000000,1175.250000,1140.150024,1167.050049,1142.999146,3604480
2023-03-17,1172.900024,1186.250000,1152.000000,1171.500000,1147.357422,3683701
2023-03-20,1169.949951,1179.150024,1145.000000,1167.650024,1143.586914,2082268
2023-03-21,1170.599976,1175.000000,1156.400024,1160.300049,1136.388306,2209422
2023-03-22,1167.500000,1180.500000,1159.150024,1164.099976,1140.109863,2211909
2023-03-23,1161.000000,1175.000000,1153.800049,1164.949951,1140.942383,2594282
2023-03-24,1160.550049,1170.550049,1147.099976,1150.800049,1127.083984,1839876
2023-03-27,1141.500000,1150.599976,1125.500000,1137.900024,1114.449951,2446528
2023-03-28,1143.599976,1149.000000,1123.400024,1128.300049,1105.047729,1903339
2023-03-29,1133.949951,1152.449951,1132.000000,1144.300049,1120.718018,4003003
2023-03-31,1147.599976,1163.000000,1145.849976,1158.699951,1134.821167,2343070
2023-04-03,1161.300049,1180.000000,1155.300049,1169.900024,1145.790405,2546562
2023-04-05,1172.000000,1173.300049,1151.949951,1155.449951,1131.638062,2028469
2023-04-06,1154.000000,1175.000000,1148.300049,1171.250000,1147.112549,2029418
2023-04-10,1171.250000,1191.000000,1171.250000,1188.599976,1164.104980,2586918
2023-04-11,1200.000000,1204.199951,1188.199951,1201.699951,1176.935059,2443384
2023-04-12,1203.500000,1212.949951,1198.599976,1207.349976,1182.468628,2469405
2023-04-13,1213.449951,1222.199951,1199.550049,1204.550049,1179.726318,4470196
